Id;Tweet;Categoria;Columna1;Fecha;Usuario;Ironia;Reclasificar;Twitero
1325;"@WillyTolerdoo @Raclo20 Entre Sánchez y Alberto Fernández nunca queda nada en claro. 
Lo que ayer era morado hoy es amarillo. ??";Negativo;;6/23/2021;kcomindurry ??????????;NO;Reclasificar;
531;@eze__Alberto Conchita Fernández y CFK la víbora VICEFARA;Negativo;;6/22/2021;KEVIN ATR;NO;Reclasificar;
716;?? #BrevesActualidadNacional Breves: Noticias de Actualidad: 23 de Junio de 2021. PROHIBEN EXPORTACIÓN El presidente Alberto Fernández firmó un decreto por el cual se prohíbe la exportación de cortes cárnicos de consumo popular como asado,… https://t.co/B1BNGofWav | CampanaBA;Negativo;;6/23/2021;La Auténtica Defensa;NO;Reclasificar;
1299;@alferdez SOS Alberto Fernández el culpable de todos los muertos por COVID,vos dos culpable de cada muerte;Negativo;;6/23/2021;La Docta;NO;Reclasificar;
1677;#Argentina | Nuevo respaldo al régimen de Ortega: el socialista Alberto Fernández no firma la declaración de la ONU que exige elecciones libres en Nicaragua https://t.co/HKX1r5qMS8;Negativo;;6/24/2021;La Gaceta de la Iberosfera;NO;Reclasificar;
1229;"Sin dudas Cristina y Máximo Kirchner quieren convertir a Alberto Fernández en un cadáver político 
Cada palabra 
Es un papelón ! 
El pueblo no pide veneno Señor Presidente 
Simplemente quiere que el estado este presente https://t.co/Sp6rK4TvqT";Negativo;;6/23/2021;La Matancera AntiK;NO;Reclasificar;
1558;Creo que deberían pedirle a Alberto Fernández que cierre el tuje;Negativo;;6/23/2021;La Matancera AntiK;NO;Reclasificar;
559;Carne: Néstor Kirchner lo ensayó, Alberto Fernández lo repite https://t.co/lhsNGY9xZd https://t.co/3ZS0bVzwDN;Negativo;;6/22/2021;LA NACION;NO;Reclasificar;
1796;El zigzag de Alberto Fernández en política exterior que desconcierta a propios y ajenos https://t.co/blON2yIbHE https://t.co/ozEmhQUyy5;Negativo;;6/24/2021;LA NACION;NO;Reclasificar;
738;"#ENTREVISTA Alberto Fernández anuncia un #PlanGanadero, con la presencia de la Mesa de Enlace agropecuaria

?? Para el vicepresidente de @CONINAGRO, Elbio Laucirica, el cierre de las exportaciones no dió los resultados que el Gobierno esperaba:

?? https://t.co/0Nx8JTK3g0 https://t.co/U4c4a0EAfp";Negativo;;6/22/2021;La Redonda;NO;Reclasificar;
1102;Viviana Canosa acusó al presidente Alberto Fernández de consumir pornografía, en una editorial virulenta donde también atacó a Juan Carr, y a referentes del feminismo como la periodista Ingrid Beck y la ministra de Mujeres, Diversidad y Género, Elízabeth Gómez Alcorta.;Negativo;;6/22/2021;La Reina Rea;NO;Reclasificar;
600;"@SergioChouza En abril de 2020, Alberto Fernández dijo que prefería 10% más de pobres que 100.000 muertos por Covid.
El virus chino ya se llevó 90.000 vidas, y la pobreza creció mucho más que ese porcentaje.
Sigue siendo presidente.";Negativo;;6/23/2021;La Tóxica ?;NO;Reclasificar;
1460;@CarlosEguiaUno @alferdez Alberto Fernandez es un ser infame y repugnante, el y sus secuaces ya tienen los arreglos cocinados con los Rusos y si traen o no las vacunas no les importa, los kk ya estan vacunados;Negativo;;6/24/2021;la Verdadera Chiqui;NO;Reclasificar;
1878;@infobae Esto no le va a gustar al pito duro Alberto Fernández. Lo dijo CFK no yo.;Negativo;;6/23/2021;LA Vida;NO;Reclasificar;
1391;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” https://t.co/FTyrnHinsF a través de @La Banda Diario;Positivo;f;6/23/2021;labandadiario@gmail.com;NO;Reclasificar;
1486;"Alberto Fernandez esta completamente fuera de sí, pero intenta disimularlo haciéndose el loco, así no se nota que su dueña lo tiene agarrado de las...
¿Ayudan compartiendo? @alferdez";Negativo;;6/24/2021;Lana Montalban;NO;Reclasificar;
553;"Que pasaría si Alberto Fernández fuese tenista? Sería igual de inútil? 

https://t.co/ffdrZSwFxT ??";Negativo;;6/22/2021;Lautaro;NO;Reclasificar;
1339;@C5N @Migraciones_AR Presidente Alberto Fernández me puede explicar el porque no se cumple el dnu artículo. E inciso ,?obvio jamás votaría radical pro;Negativo;;6/22/2021;lefer;NO;Reclasificar;
1051;Igual Alberto Fernández no puede ni echar a un subsecretario mirá si va a poder decir algo respecto a Insfrán;Negativo;;6/22/2021;Leo ML ?;NO;Reclasificar;
1462;"Alberto Fernández, irónico contra la oposición: Ahora reclaman la segunda dosis de veneno - https://t.co/MjP1eQTfS9 

EL PORTERO PRESIDENTE
DEBERIA SER DECLARADO 
OFICILMENTE

REPUGNANTE";Negativo;;6/23/2021;LEOIESCRIBO;NO;Reclasificar;
1044;"#AireDeNoticias
?Córdoba con récord 94 muertos en 24hs. Hay 3.932 contagios
?UTA levantó el paro y comienzan a circular los colectivos urbanos
?No aparecen los delincuentes que robaron y extorsionaron a un taxi
?Alberto Fernandez llegaría en las próximas horas
@radiomitrecba. https://t.co/hsPPhPe0e6";Negativo;;6/24/2021;Leonardo Guevara;NO;Reclasificar;
1074;@aloMecha Fernández Alberto dos un miserable,nefasto.Ya todo se volverá en tu contra.Todo llega.PRONTO.ACA EN LA TIERRA.Tenes que pagar por el mal que hiciste vos y tu jefa,Dos malditos.;Negativo;;6/23/2021;Libertad Susan;NO;Reclasificar;
703;@clarincom Y siguen las idioteces de Alberto Fernández.!!! Cómo no tiene forma de arreglar el desastre de las vacunas y el vacunatorio. seguramente le pagan una fortuna a un idiota por hacer una canción aún más idiota.;Negativo;;6/23/2021;LibertyFighter????;NO;Reclasificar;
551;"Tenemos al presidente más nefasto de la historia Argentina. Llamado Alberto Fernández. Este personaje nefasto es responsable de la muerte de más de 90.000 argentinos, por coronavirus.
ENTRE PFIZER Y LA MUERTE, ELIGIERON LA MUERTE.
Gobierno de GENOCIDAS.
#BuenMartes https://t.co/r0PKcu1mm9";Negativo;;6/22/2021;LibrePensadorOK;NO;Reclasificar;
1876;"El inútil se queja porque le marcar la mierda de su gobierno, pero cuando su vice hizo opereta con el hippie ahogado, ni muuu.
Son una mierda con patas, incoherentes y contradictorios
https://t.co/Bwrn6nbEhc
#ElPeorGobiernoDeLaHistoria";Negativo;;6/24/2021;Lic. Damian Miranda;NO;Reclasificar;
1358;@JuanCar30016094 Cachito...votaste a Alberto Fernandez no te hagás el bolú con Clarín;Negativo;;6/23/2021;lo perfecto es enemigo de lo bueno;NO;Reclasificar;
1388;"https://t.co/VLLOrOFIfE

Acá dicen que arrugó porque tiene MIEDO a alguna manifestación!!";Negativo;;6/23/2021;Lobo Estepario;NO;Reclasificar;
1210;@irmaar En la misma escala de brutalidad y cinismo que Alberto Fernández, están los degradados morales que lo aplauden.;Negativo;;6/24/2021;Lola de la Guarda;NO;Reclasificar;
677;@CarlRamirezA @CanilAdri CFK y Alberto Fernández: Corruptos, Delincuentes Kirchneristas, defensores del Aborto, los Narcos y el Robo a la Nación Argentina;Negativo;;6/23/2021;LOLA MORA;NO;Reclasificar;
1058;"Alberto Fernandez
 es un Sociopata y Cristina Fernandez es una Psicopata.
Somos una sociedad enferma.
#ElPeorPresidenteDeLaHistoria  #ElPeorGobiernoDeLaHistoria";Negativo;;6/24/2021;Long John Silver??;NO;Reclasificar;
1262;"@SoledadLarghi BUENAS NOCHES CHICOS AMITO ESTA MUY COTENTO CON LA PREGUNTA QUE LE HIZO LA DOCTORA DE QUE TE GUSTO DE ALBERTO FERNANDEZ Y EL OTRO COMO NENITO ENOJADO DIJO NADA NADA DESPUES DE UN LARGO EEEEE
GUAUUUUUUU TODA UNA MUESTRA DEL MALESTAR POR EL MOMENTO POLITICO VIGENTE https://t.co/UuDyr2J2xH";Negativo;;6/22/2021;luchodevoto;NO;Reclasificar;
1527;"LA DURA CRÍTICA DE ALBERTO FERNÁNDEZ A LA OPOSICIÓN
Alberto Fernández sostuvo que el daño que el gobierno de Mauricio Macri les hizo a los argentinos fue incalculable. https://t.co/ef4p9mlVcK";Negativo;;6/23/2021;Luis Cristofoletti;NO;Reclasificar;
1355;Criticaron que alguien extrañe la falta de un espacio de socialización y de levante solo para agradar a Alberto Fernández. Tristísimas.;Negativo;;6/23/2021;Luisito.;NO;Reclasificar;
1670;@roncxnrola pinta derrocar a alberto fernandez;Negativo;;6/24/2021;madre out of context;NO;Reclasificar;
1844;¡ASÍ LO DIJO! “No hay vacuna que cure la mente retrógrada del socialismo”: los firmes comentarios de Bolsonaro sobre Alberto Fernández y Nicolás Maduro (+Video) #23Jun #Venezuela  https://t.co/U6voA0Qtq8;Negativo;;6/23/2021;Maduradas.com;NO;Reclasificar;
1800;"Con 90.000 muertos debería hacer silencio y romperse el orto para solucionar la improvisación que se mandaron. Una locura. 
 https://t.co/OKamcXDOlr";Negativo;;6/23/2021;Magali Stilman;NO;Reclasificar;
981;"@ELCARA333_ Seguro estás hablando del 
#PeorGobiernoDeLaHistoria 
de Alberto Fernandez y Cristina Fernández....";Negativo;;6/22/2021;Magdalena Gonzalez;NO;Reclasificar;
1342;“Tenemos descendientes que se convirtieron en afroamericanos”: Alberto Fernández y otra frase polémica https://t.co/sI8IvhqZ8g a través de @detonadosok;Negativo;;6/22/2021;Mañanas Informadas;NO;Reclasificar;
1507;En la narco dictadura de ALBERTO FERNANDEZ de KIRCHNER desaparecen hijos... MIENTRAS CARLOTTO, Adolfo Perez Esquivel Y Horacio Verbitsky BUSCAN NIETOS EN LOS GERIATRICOS...;Negativo;;6/23/2021;Marcel Bonafee;NO;Reclasificar;
978;En Argentina, el fracaso del gobierno de Alberto Fernández es tal, que la gente está comiendo perros. Sí, perros. Duele, pero es el resultado de elegir socialismo y más socialismo. Y si no cambian, van a terminar como Venezuela.;Negativo;;6/22/2021;Marcel Romero;NO;Reclasificar;
1199;"@Nachito50119697 @porquetendencia Durante el peronimo también subieron los precios, Peron era de derecha neoliberal? 
Me explicas como fue que Alberto Fernández influenciado por su derechismo irracional defendió personalmente a los rugbiers?";Negativo;;6/22/2021;Marcelo Landi;NO;Reclasificar;
1134;@Rosariotres Alberto Fernández podría ser denunciado por pedófilo. Mandar mensajes de Whatsapp con contenido sexual a niñas de 17 años es delito.;Negativo;;6/22/2021;MARCOS;NO;Reclasificar;
1046;Yo lo que veo es que ya nadie defiende a Alberto Fernández, y se lo merece por irrespetuoso y mentiroso;Negativo;;6/24/2021;Mari41%PROdeMacri30marchasfuerondeél;NO;Reclasificar;
1421;@Cris_noticias @LANACION La primera dosis de veneno con la que nos vacunaron es usted Alberto Fernández!!!;Negativo;;6/23/2021;María;NO;Reclasificar;
1590;Alberto Fernández,,no te reclamamos el veneno, nosotros somos los pelotudos que nos vacunamos con esta vacuna que no pueden traer la segunda dosis.;Negativo;;6/23/2021;María Angela Calenta;NO;Reclasificar;
788;"@todonoticias  con @wwnicolas está Javier Milei, un hipócrita que dice q Macri le hizo daño a la política y él fue unos de los que le hizo propaganda a Alberto Fernandez
Gracias @JavierMilei_ por hacer posible este #GobiernoCriminalyCorrupto https://t.co/BYTDpVYF2Z";Negativo;;6/23/2021;María de Córdoba ??????;NO;Reclasificar;
1259;"El Papa dijo que la propiedad privada es secundaria y los delincuentes se sintieron con derecho a usurpar un colegio católico. Claro que como las aulas están cerradas, también son improductivas al decir de Alberto Fernández. 
Pais para los vivos.";Negativo;;6/23/2021;María de los Angeles????;NO;Reclasificar;
1772;@BDAprograma @lajeantonio Cuando Cristina se presentó de nuevo al ruedo político en 2019, y puso como marioneta a Alberto Fernández, no dijiste lo mismo que estás diciendo ahora por Macri, al contrario! Se te nota mucho, Antonio, qué lástima, tratándose de vos!;Negativo;;6/22/2021;María Esquivel;NO;Reclasificar;
1439;Alberto Fernández contra Macri por el FMI: Usted nos metió en un problema enorme | vía @eldestapeweb https://t.co/mBN1MkHbWC;Negativo;;6/24/2021;María Goettig;NO;Reclasificar;
970;@SoyBrigitteTw Alberto y GGG nos decían que no llegaría y con un tecito. Responsabilidad absoluta de los Fernández, Ginés, Vizzotti.Permitieron el ingreso del virus y sus variantes por Ezeiza.  Robo de vacunas.  90.000 muertos y miles con secuelas pos enfermedad.  #LESAHUMANIDAD;Negativo;;6/24/2021;maria lucia emanuele;NO;Reclasificar;
757;Alberto Fernández y Sergio Massa serán los próximos testigos en el juicio a Cristina Kirchner por la obra pública - Infobae https://t.co/nlwg92IcGG;Negativo;;6/23/2021;María Nomás #DesobedienciaCivil;NO;Reclasificar;
783;@camblorcamblor Me da más vergüenza ALBERTO FERNÁNDEZ, CRISTINA FERNÁNDEZ, AXEL, DONDA, GINÉS,VIZZOTTI , FREDERIC, CAFIERO, Y TODOS LOS QUE CONFORMAN EL #GobiernoGenocida #GobiernoDeInutiles #GobiernoDeLaMuerte #Van90MilMuertos y seguimos contando. #SeRobaronLasVacunas;Negativo;;6/24/2021;María ?? ??;NO;Reclasificar;
1187;"Más de 90000 muertos y a este mamarracho presentable se le ocurre decir está barbaridad ??Este horror votaron, háganse cargo!
https://t.co/saQNSRIQQG

a través de @GoogleNews";Negativo;;6/23/2021;Mariana C;NO;Reclasificar;
1620;Lo que diga Alberto Fernández y Cristina Kirchner me importa tres carajos.;Negativo;;6/23/2021;Mariano Cirigliano;NO;Reclasificar;
985;Alberto Fernández, irónico contra la oposición por las vacunas, mientras firmaba una paritaria de bancarios convalidando el 45% de aumento salarial por la inflación que está descontrolada: Ahora reclaman la segunda dosis de veneno - https://t.co/P6ypEW7m5H;Negativo;;6/23/2021;Mariano Obarrio;NO;Reclasificar;
555;"Enfermeros/as de CABA ante el proyecto de ley presentado por Alberto Fernández: El verdadero incentivo para el desarrollo de la Enfermería es aumentar los salarios y el reconocimiento profesional y laboral en todo el país.+INFO y tel p/notas https://t.co/sT1BSSopJO 
@OdaCuentas https://t.co/LKNFfJqVfc";Negativo;;6/22/2021;MARIAPRESS;NO;Reclasificar;
651;https://t.co/CzxNs4grCK Que absurdo tener a este tipejo como pte ,pòr favor sr @alferdez  ,gobierne y dejese de echar culpas a los demas de su propia  inoperancia ,tiene casi 91mil muertos en su haber y encima se hace el soberbio y griton!!!;Negativo;;6/23/2021;Mario Escobar;NO;Reclasificar;
1474;@martintetaz @RDFRecl Hubo gente que apostó a Alberto Fernández… yo sin ir más lejos me casé… había muchos que decían que es un burbuja… es plata, no pasa nada;Negativo;;6/22/2021;MarioOlio;NO;Reclasificar;
956;Indignación en Brasil por la polémica frase de Alberto Fernández. Pablo ... https://t.co/nsBI8i02v8 a través de @YouTube;Negativo;;6/24/2021;MARITA;NO;Reclasificar;
1054;Polémica frase de Alberto Fernandez en contra de Mexicanos y Brasileros https://t.co/t3oiwAanvw a través de @YouTube;Negativo;;6/23/2021;MARITA;NO;Reclasificar;
1609;#Editorial ?????Es bastante evidente que la lógica argumentativa no es el fuerte de Alberto Fernández https://t.co/r3gR9PVgLN;Negativo;;6/23/2021;Martin;NO;Reclasificar;
1573;Veneno tu gobierno, y todos sus secuaces! Más de 90 mil personas fallecidas por Covid 19. Deje de hacer campaña política y dediquese a intentar hacer algo que hasta ahora no pudo hacer : gobernar Sr Alberto Fernández! https://t.co/ZXSDvftyro;Negativo;;6/23/2021;martin nov;NO;Reclasificar;
642;@Etheliiinaaa @NicolasdelCano @izquierdadiario Así que no se puede criticar que al gobierno por pagar la dueda ilegal, ilegítima y fraudulenta porque en 2015 Nicolás Del Caño votó en blanco igual que Alberto Fernández ???? https://t.co/OHqtsMBJFi;Negativo;;6/23/2021;Martín Orgambide;NO;Reclasificar;
580;"@pacellm @Marijoarena @JTrostchansky Eso dijo Alberto Fernandez La vida sobre la economia.
Ahora tiene récord de muertes (hoy) 792 con más de 90.000 en total.
Pobreza que subió al 37%
Indigencia al 12%
6 de cada 10 niños pasan hambre
No existe receta en el mundo sino los gobiernos la hubieran aplicado.";Negativo;;6/22/2021;Mary May #AdoptaNoCompres;NO;Reclasificar;
584;"@pacellm @JTrostchansky Eso dijo Alberto Fernandez, que el daño colateral en Argentina es de más de 90.000
Y en España
Y en Italia
y así sucesivamente en todos los paises del mundo.";Negativo;;6/22/2021;Mary May #AdoptaNoCompres;NO;Reclasificar;
1017;@arielviano Pasamos de pedirle el título secundario a Ofelia Fernandez a dudar del título primario de Alberto.;Negativo;;6/23/2021;Mateo;NO;Reclasificar;
1480;"Esto no da para más. La irresponsabilidad de este tipo es increíble. Es el presidente de la nación no puede utilizar estas palabras.  
https://t.co/eFxAtZt25h";Negativo;;6/23/2021;Mateo;NO;Reclasificar;
673;Argentina cada vez más del lado de las dictaduras. Otro logro de Alberto Fernández.;Negativo;;6/22/2021;MATI DUARTE ??;NO;Reclasificar;
1798;"Es la confirmación de que Argentina está fuera de los países democráticos.
El Gobierno de Alberto Fernández, cada vez más del lado de las dictaduras. https://t.co/Paceqjz3db";Negativo;;6/22/2021;MATI DUARTE ??;NO;Reclasificar;
636;@gord0put0 Anda a ver como Alberto Fernandez con Cristina  ya van a llegar a 100.000 muertos ( con Macri hubieran sido 10.000), con la pobreza infantil mas grande de la historia y la destruccion economica jamas vista en 200 años. Solo un sorete puede estar feliz en una cloaca;Negativo;;6/23/2021;MATIAS;NO;Reclasificar;
1618;@todonoticias Cuánto nos cuesta CLARÍN por PAUTA OFICIAL, la verdad es que Alberto Fernández es un pelo... https://t.co/GMAINPWA0w;Negativo;;6/22/2021;Mauri Socma;NO;Reclasificar;
974;@DoctorKruz @Gabar1945 Alberto Fernandez está alejado de la realidad. Enamorado de Florencia Aise, muy probable que se encuentren en Paris.;Negativo;;6/24/2021;Mauricio y Lilita;NO;Reclasificar;
1400;Presidente de la Nación Alberto Fernandez: No Retiren el Quirófano Móvil de Bariloche - ¡Firmá la petición! https://t.co/MIT6ycL43H via @ChangeorgAR;Negativo;;6/22/2021;Maxi Apps ??????;NO;Reclasificar;
523;@tobillosdepapel @mapolo1978 @cristiannmillo Y súmale el déficit cero de Macri, la fuerte desmonetizacion, la reestructuración de la deuda. Alberto Fernández camino a ser el peor presidente de la historia;Negativo;;6/22/2021;Maximiliano Bide;NO;Reclasificar;
